Course ID,Subject Title,Units,Days,Begin,End,Location,Instructor(s),Department Name,Bldg,Room,Section
48105,Architecture Design Studio: Poiesis Studio 2,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Yang,Architecture,MM,A14,NA
48105,Architecture Design Studio: Poiesis Studio 2,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Abraham,Architecture,CFA,200,A
48105,Architecture Design Studio: Poiesis Studio 2,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",McFarland,Architecture,CFA,200,B
48105,Architecture Design Studio: Poiesis Studio 2,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Saleh,Architecture,CFA,200,C
48105,Architecture Design Studio: Poiesis Studio 2,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Jno Baptiste,Architecture,CFA,200,D
48111,Exploring Pittsburgh,3.0,Friday,09:00AM,11:50AM,"Pittsburgh, Pennsylvania",Torello,Architecture,CFA,214,A
48111,Exploring Pittsburgh,3.0,Friday,09:00AM,11:50AM,"Pittsburgh, Pennsylvania",Torello,Architecture,CFA,214,B
48112,Digital Fabrication Skills,2.0,Tuesday,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",Sontag,Architecture,DNM,DNM,A3
48112,Digital Fabrication Skills,2.0,Thursday,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",NA,Architecture,GHC,4102,NA
48112,Digital Fabrication Skills,2.0,Tuesday,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",Sontag,Architecture,DNM,DNM,A4
48112,Digital Fabrication Skills,2.0,Thursday,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",NA,Architecture,WEH,5415,NA
48205,Architecture Options Studios,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Arscott,Architecture,MM,103,NA
48205,Architecture Options Studios,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Anklesaria,Architecture,CFA,200,A
48205,Architecture Options Studios,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Issaias,Architecture,CFA,200,B
48205,Architecture Options Studios,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Lee,Architecture,CFA,200,C
48205,Architecture Options Studios,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Patel,Architecture,CFA,200,D
48205,Architecture Options Studios,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Sindi,Architecture,CFA,200,E
48234,Introduction to Structures,3.0,Wednesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Segal,Architecture,MM,303,A3
48234,Introduction to Structures,3.0,Wednesday,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",Segal,Architecture,MM,303,B3
48240,"History of World Architecture, I",9.0,Tuesday Thursday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Shaw,Architecture,MM,A14,A
48241,History of Modern Architecture,9.0,Monday Wednesday Friday,10:00AM,10:50AM,"Pittsburgh, Pennsylvania",Gutschow,Architecture,MM,A14,A
48305,Architecture Design Studio: Praxis Studio 2,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Ficca,Architecture,POS,146,NA
48305,Architecture Design Studio: Praxis Studio 2,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Achnani,Architecture,MM,312,A
48305,Architecture Design Studio: Praxis Studio 2,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Cochran,Architecture,MM,312,B
48305,Architecture Design Studio: Praxis Studio 2,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Kwon,Architecture,MM,312,C
48305,Architecture Design Studio: Praxis Studio 2,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",King,Architecture,MM,312,D
48314,New Pedagogies:,9.0,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48314,Unsettling Ground- Retiring the God View,9.0,Monday,10:00AM,12:50PM,"Pittsburgh, Pennsylvania",Sindi,Architecture,MM,303,A
48314,New Pedagogies:,9.0,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48314,Material Regeneration,9.0,Wednesday,09:00AM,11:50AM,"Pittsburgh, Pennsylvania",Kwon,Architecture,MM,321,B
48314,New Pedagogies:,9.0,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48314,A Multiple-Making Approach to Inquiry in Craft + Computation,9.0,Friday,09:00AM,12:20PM,"Pittsburgh, Pennsylvania",Noel,Architecture,MM,C4,C
48317,The Chair,9.0,Monday Friday,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",Achnani,Architecture,CFA,211,A
48318,Discourse and Praxis in the Climate Emergency,VAR,Monday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Anklesaria,Architecture,MM,307,A3
48324,Structural Design 1: Form and Forces,6.0,Tuesday Thursday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Lee,Architecture,GHC,4307,A
48328,Detailing Architecture,9.0,Friday,09:30AM,12:20PM,"Pittsburgh, Pennsylvania",Damiani,Architecture,MM,307,A
48355,Perspective,9.0,Thursday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Cooper,Architecture,CFA,206A,A
48367,Material Histories,9.0,Monday Wednesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Torello,Architecture,MM,409,A
48380,Constructing Value(s): Economies of Design,6.0,Tuesday,09:00AM,10:50AM,"Pittsburgh, Pennsylvania",Volcy,Architecture,CFA,214,A
48381,Issues of Practice,6.0,Thursday,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",Coppedge,Architecture,MM,103,A
48383,Ethics and Decision Making in Architecture,6.0,Tuesday,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",Vavasis,Architecture,MM,103,A
48410,Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Arscott,Architecture,POS,146,NA
48410,Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Bista,Architecture,MM,312,A
48410,Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Bizon,Architecture,MM,312,B
48410,Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Cupkova,Architecture,MM,312,C
48410,Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Damiani,Architecture,MM,312,D
48410,Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Garofalo,Architecture,CFA,200,E
48410,Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Hayes,Architecture,CFA,200,F
48410,Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Lee,Architecture,CFA,200,G
48425,EX-CHANGE: Exhibition & Publication in Practice,3.0,Monday Wednesday,09:00AM,09:50AM,"Pittsburgh, Pennsylvania",Rafson,Architecture,MM,307,A
48435,Modern Mexico & Guatemala: 19th-21st Century Architecture,9.0,Tuesday Thursday,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",Shaw,Architecture,CFA,102,A
48442,History of Asian Architecture,9.0,Monday Wednesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Chen,Architecture,CMU,REMOTE,A
48467,Design Build Elective,VAR,Tuesday Thursday,01:00PM,02:20PM,"Pittsburgh, Pennsylvania",Lee,Architecture,CFA,200,A
48485,Design and Documentation in Revit,3.0,Monday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Sawyer,Architecture,MM,A11,A
48497,Pre-Thesis,3.0,Wednesday,10:00AM,10:50AM,"Pittsburgh, Pennsylvania",Arscott,Architecture,CFA,211,A
48497,Pre-Thesis,3.0,Wednesday,09:00AM,09:50AM,"Pittsburgh, Pennsylvania",Arscott,Architecture,CFA,211,B
48510,Advanced Synthesis Options Studio IV,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Arscott,Architecture,MM,103,NA
48510,Advanced Synthesis Options Studio IV,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Bista,Architecture,MM,312,A
48510,Advanced Synthesis Options Studio IV,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Bizon,Architecture,MM,312,B
48510,Advanced Synthesis Options Studio IV,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Cupkova,Architecture,MM,312,C
48510,Advanced Synthesis Options Studio IV,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Damiani,Architecture,MM,312,D
48510,Advanced Synthesis Options Studio IV,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Garofalo,Architecture,CFA,200,E
48510,Advanced Synthesis Options Studio IV,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Hayes,Architecture,CFA,200,F
48510,Advanced Synthesis Options Studio IV,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Lee,Architecture,CFA,200,G
48516,Carnival Gateway Special Project,VAR,Monday,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",Khan,Architecture,CFA,206A,A4
48517,Carnival Gateway Project Management:,VAR,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48517,Carnival Gateway Project Management,VAR,Monday,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",Khan,Architecture,CFA,206A,A
48517,Carnival Gateway Project Management,VAR,Monday,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",Achnani,Architecture,CFA,206A,B
48519,Architecture Design Studio: Thesis II/ Independent Project,VAR,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania","Arscott, Rafson",Architecture,MM,312,A
48524,Building Performance Modeling,9.0,Tuesday Thursday,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",Liang,Architecture,MM,415IW,A
48545,Design Fabrication,9.0,Monday Wednesday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Patel,Architecture,MM,C4,A
48557,Formless as an Operation,9.0,Friday,09:00AM,11:50AM,"Pittsburgh, Pennsylvania",Bizon,Architecture,MM,409,A
48569,GIS/CAFM,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Kurland,Architecture,DNM,DNM,A
48599,Undergraduate Independent Study,3-9,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Yang,Architecture,TBA,,A
48599,Undergraduate Independent Study,3-9,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Ficca,Architecture,TBA,,B
48599,Undergraduate Independent Study,3-9,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Arscott,Architecture,DNM,DNM,C
48599,Undergraduate Independent Study,3-9,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Kurland,Architecture,DNM,DNM,D
48599,Undergraduate Independent Study,3-9,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Lee,Architecture,DNM,DNM,E
48614,New Pedagogies:,9.0,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48614,Unsettling Ground- Retiring the God View,9.0,Monday,10:00AM,12:50PM,"Pittsburgh, Pennsylvania",Sindi,Architecture,MM,303,A
48614,New Pedagogies:,9.0,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48614,Material Regeneration,9.0,Wednesday,09:00AM,11:50AM,"Pittsburgh, Pennsylvania",Kwon,Architecture,MM,321,B
48614,New Pedagogies:,9.0,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48614,A Multiple-Making Approach to Inquiry in Craft + Computation,9.0,Friday,09:00AM,12:20PM,"Pittsburgh, Pennsylvania",Noel,Architecture,MM,C4,C
48616,Carnival Gateway Special Project,VAR,Monday,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",Khan,Architecture,CFA,206A,A4
48617,Carnival Gateway Project Management,VAR,Monday,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",Khan,Architecture,CFA,206A,A
48617,Carnival Gateway Project Management,VAR,Monday,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",Achnani,Architecture,CFA,206A,B
48618,Discourse and Praxis in the Climate Emergency,VAR,Monday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Anklesaria,Architecture,MM,307,A3
48619,"Machine Intelligence, Cybernetics and Design",9.0,Wednesday Friday,02:00PM,03:20PM,"Pittsburgh, Pennsylvania","Temizel, Pangaro",Architecture,MM,307,A
48638,Structural Design 2: Materials and Analysis,9.0,Tuesday Thursday,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",Lee,Architecture,WEH,4707,A
48640,M.Arch Studio: Praxis II:,18.0,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48640,Praxis 2:,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania","Davis, Huber, Sawyer",Architecture,MM,320,A
48641,History of Modern Architecture,VAR,Monday Wednesday Friday,10:00AM,10:50AM,"Pittsburgh, Pennsylvania",Gutschow,Architecture,MM,A14,A
48642,History of Asian Architecture,9.0,Monday Wednesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Chen,Architecture,CMU,REMOTE,A
48644,M.Arch Pre-Thesis,3.0,Friday,09:00AM,09:50AM,"Pittsburgh, Pennsylvania",Goral,Architecture,MM,321,A
48647,Materiality and Construction Systems,9.0,Tuesday Thursday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Ficca,Architecture,POS,146,A
48648,Ethics and Decision Making in Architecture,6.0,Tuesday,04:00PM,05:50PM,"Pittsburgh, Pennsylvania",Vavasis,Architecture,WEH,5403,A
48649,Design Leadership,6.0,Thursday,09:00AM,10:50AM,"Pittsburgh, Pennsylvania",Krissel,Architecture,CFA,206A,A
48658,Constructing Value(s): Economies of Design,VAR,Tuesday,06:00PM,07:50PM,"Pittsburgh, Pennsylvania",Darga Ozutemiz,Architecture,CFA,214,A
48660,Advanced Synthesis Options Studio II: M.Arch,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Anklesaria,Architecture,MM,312,NA
48660,Advanced Synthesis Options Studio II: M.Arch,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Bista,Architecture,MM,312,A
48660,Advanced Synthesis Options Studio II: M.Arch,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Bizon,Architecture,MM,312,B
48660,Advanced Synthesis Options Studio II: M.Arch,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Cupkova,Architecture,MM,312,C
48660,Advanced Synthesis Options Studio II: M.Arch,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Damiani,Architecture,MM,312,D
48660,Advanced Synthesis Options Studio II: M.Arch,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Garofalo,Architecture,CFA,200,E
48660,Advanced Synthesis Options Studio II: M.Arch,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Hayes,Architecture,MM,312,F
48660,Advanced Synthesis Options Studio II: M.Arch,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Lee,Architecture,CFA,200,G
48667,Material Histories,9.0,Monday Wednesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Torello,Architecture,MM,409,A
48670,MArch Thesis,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Rafson,Architecture,MM,320,A
48677,Hines Competition,3.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Danes,Architecture,TBA,,A3
48685,Design and Documentation in Revit,VAR,Monday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Sawyer,Architecture,MM,A11,A
48692,Shaping Daylight Through Simulation and Virtual Reality,9.0,Wednesday,10:00AM,12:20PM,"Pittsburgh, Pennsylvania",Sawyer,Architecture,MM,415IW,A
48700,Practicum,0-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cupkova,Architecture,TBA,,A
48700,Practicum:,0-36,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48700,TBA,0-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,B
48700,TBA,0-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,C
48700,TBA,0-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cupkova,Architecture,TBA,,D
48700,TBA,0-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,E
48700,TBA,0-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,F
48703,Master's Project,18-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cardoso Llach,Architecture,TBA,,A
48703,Master's Project,18-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cochran,Architecture,TBA,,B
48703,Master's Project,18-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Kim,Architecture,TBA,,C
48703,Master's Project,18-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Krishnamurti,Architecture,TBA,,D
48703,Master's Project,18-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Loftness,Architecture,TBA,,E
48703,Master's Project,18-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,F
48703,Master's Project,18-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,G
48703,Master's Project,18-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,H
48704,Internship (MS & PhD),0-18,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,DNM,DNM,A
48704,Internship (MS & PhD),0-18,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Loftness,Architecture,DNM,DNM,I
48704,Internship (MS & PhD),0-18,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Lee,Architecture,DNM,DNM,R
48706,Urban Design Studio II: Urban Systems,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania","Rehman, Brooks Takahashi",Architecture,MM,320,A
48708,Urban Design Studio IV:,18.0,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48708,Commoning the City,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Kline,Architecture,MM,312,A
48711,Paradigms of Research in Architecture,VAR,Monday Wednesday,08:30AM,09:50AM,"Pittsburgh, Pennsylvania",Lee,Architecture,MM,415IW,A
48712,Graduate Seminar 2: Issue of Global Urbanization,3-9,Wednesday,07:00PM,08:20PM,"Pittsburgh, Pennsylvania",Nisa,Architecture,MM,415IW,A
48713,MUD Urban Ecology,9.0,Tuesday,06:00PM,08:50PM,"Pittsburgh, Pennsylvania",Mondor,Architecture,MM,415IW,A
48715,MSCD Pre-Thesis 1,6.0,Wednesday,10:00AM,11:50AM,"Pittsburgh, Pennsylvania","Byrne, Erdolu",Architecture,MM,307,A
48721,Building Controls and Diagnostics,12.0,Tuesday Thursday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Zhao,Architecture,GHC,4101,A
48722,Building Performance Modeling,VAR,Tuesday Thursday,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",Liang,Architecture,MM,415IW,A
48731,Sustainable Design Synthesis Prep,1-18,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cupkova,Architecture,DNM,DNM,A
48732,Sustainable Design Synthesis,01224,Friday,10:00AM,12:20PM,"Pittsburgh, Pennsylvania","Cupkova, Suarez",Architecture,MM,415IW,A
48735,Modern Mexico & Guatemala: 19th-21st Century Architecture (MOD MEX),9.0,Tuesday Thursday,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",Shaw,Architecture,CFA,102,A
48736,Master's Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Sawyer,Architecture,TBA,,A
48736,Master's Independent Study:,0-99,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Baird,Architecture,TBA,,B
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Kim,Architecture,TBA,,D
48736,Master's Independent Study:,0-99,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cochran,Architecture,DNM,DNM,E
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cupkova,Architecture,TBA,,F
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Gruber,Architecture,TBA,,G
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cardoso Llach,Architecture,TBA,,H
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Huber,Architecture,TBA,,I
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,J
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Kurland,Architecture,TBA,,K
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Byrne,Architecture,TBA,,L
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Ficca,Architecture,TBA,,M
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,N
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Bard,Architecture,TBA,,O
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Pangaro,Architecture,TBA,,R
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,S
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Loftness,Architecture,TBA,,V
48736,TBA,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Kim,Architecture,TBA,,X
48737,Detailing Architecture,9.0,Friday,09:30AM,12:20PM,"Pittsburgh, Pennsylvania",Damiani,Architecture,MM,307,A
48745,Design Fabrication,9.0,Monday Wednesday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Patel,Architecture,MM,C4,A
48752,Zero Energy Housing,9.0,Monday Wednesday,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",Baird,Architecture,MM,415IW,A
48756,Project Planning and Reporting,VAR,Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Hameen,Architecture,PH,226A,A
48759,Value Based Design Introduction,VAR,Monday Wednesday,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",Bates,Architecture,MM,409,A
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Sawyer,Architecture,TBA,,A
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Byrne,Architecture,TBA,,B
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cardoso Llach,Architecture,TBA,,C
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cupkova,Architecture,TBA,,D
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cochran,Architecture,TBA,,E
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Bard,Architecture,TBA,,F
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Gruber,Architecture,TBA,,G
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Noel,Architecture,DNM,DNM,M
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Loftness,Architecture,DNM,DNM,V
48773,Urban Design Media: Emerging Media,9.0,Tuesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Li,Architecture,PH,A19C,A
48776,MAAD Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:20PM,"Pittsburgh, Pennsylvania",Ficca,Architecture,MM,312,NA
48776,MAAD Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Bista,Architecture,MM,312,A
48776,MAAD Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Bizon,Architecture,MM,312,B
48776,MAAD Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Cupkova,Architecture,MM,312,C
48776,MAAD Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Damiani,Architecture,MM,312,D
48776,MAAD Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Garofalo,Architecture,CFA,200,E
48776,MAAD Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Hayes,Architecture,CFA,200,F
48776,MAAD Advanced Synthesis Options Studio II,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Lee,Architecture,CFA,200,G
48781,Spatial Analysis in Infrastructure Planning,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Kurland,Architecture,DNM,DNM,A
48785,MAAD Research by Design Project,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Rafson,Architecture,MM,312,A
48787,"LEED, Green Infrastructure and Community Rating in Global Context",6.0,Monday Wednesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Baird,Architecture,CFA,102,A4
48791,M.S. Project,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,A
48791,M.S. Project,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,B
48791,M.S. Project,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,C
48791,M.S. Project,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,D
48792,Ph.D. Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Sawyer,Architecture,TBA,,A
48792,Ph.D. Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cardoso Llach,Architecture,DNM,DNM,C
